Current Offset,Sample Number,Title,Trigger Offset,Time End,Time Start,U Sec,Time Of Threshold
8300,16384,wf_9171,9498,1662555577.3055494,1662555577.3054183,305418,592
10878,16384,wf_9172,12076,1662555577.3210166,1662555577.3208854,320885,1040
2589,16384,wf_9173,3787,1662555577.3284683,1662555577.3283372,328337,448
2589,16384,wf_9173,3787,1662555577.3284683,1662555577.3283372,328337,448
2235,16384,wf_9174,3433,1662555577.336539,1662555577.336408,336407,584
7663,16384,wf_9175,8861,1662555577.3474064,1662555577.3472753,347275,632
4965,16384,wf_9176,6163,1662555577.3519282,1662555577.351797,351797,920
12325,16384,wf_9177,13523,1662555577.3587718,1662555577.3586407,358640,704
7585,16384,wf_9178,8783,1662555577.3627067,1662555577.3625755,362575,744
1093,16384,wf_9179,2291,1662555577.366434,1662555577.366303,366303,520
12176,16384,wf_9180,13374,1662555577.3791957,1662555577.3790646,379064,728
2300,16384,wf_9181,3498,1662555577.3828435,1662555577.3827124,382712,736
10023,16384,wf_9182,11221,1662555577.4017897,1662555577.4016585,401658,936
4683,16384,wf_9183,5881,1662555577.404949,1662555577.4048178,404817,904
1185,16384,wf_9184,2383,1662555577.425357,1662555577.425226,425226,592
11496,16384,wf_9185,12694,1662555577.4385836,1662555577.4384525,438452,624
9397,16384,wf_9186,10595,1662555577.4475338,1662555577.4474027,447402,536
2195,16384,wf_9187,3393,1662555577.454749,1662555577.454618,454617,888
15683,16384,wf_9188,497,1662555577.4589756,1662555577.4588444,458844,456
15475,16384,wf_9189,289,1662555577.4763784,1662555577.4762473,476247,1024
10041,16384,wf_9190,11239,1662555577.4855433,1662555577.4854121,485412,1016
1024,16384,wf_9191,2222,1662555577.5000505,1662555577.4999194,499919,640
10136,16384,wf_9192,11334,1662555577.5043573,1662555577.5042262,504226,1112
5064,16384,wf_9193,6262,1662555577.511415,1662555577.5112839,511283,1264
7220,16384,wf_9194,8418,1662555577.5185847,1662555577.5184536,518453,584
6035,16384,wf_9195,7233,1662555577.5326624,1662555577.5325313,532531,768
906,16384,wf_9196,2104,1662555577.5531337,1662555577.5530026,553002,440
6235,16384,wf_9197,7433,1662555577.5791116,1662555577.5789804,578980,496
8767,16384,wf_9198,9965,1662555577.5828328,1662555577.5827017,582701,704
11056,16384,wf_9199,12254,1662555577.5871155,1662555577.5869844,586984,448
7532,16384,wf_9200,8730,1662555577.632174,1662555577.632043,632042,856
10683,16384,wf_9201,11881,1662555577.6420848,1662555577.6419537,641953,808
2139,16384,wf_9202,3337,1662555577.652215,1662555577.6520839,652083,1080
13981,16384,wf_9203,15179,1662555577.6678412,1662555577.66771,667710,696
9045,16384,wf_9204,10243,1662555577.6833186,1662555577.6831875,683187,1288
8221,16384,wf_9205,9419,1662555577.7081838,1662555577.7080526,708052,552
15105,16384,wf_9206,16303,1662555577.7153625,1662555577.7152314,715231,608
11015,16384,wf_9207,12213,1662555577.7518513,1662555577.7517202,751720,656
15502,16384,wf_9208,316,1662555577.755663,1662555577.7555318,755531,480
10510,16384,wf_9209,11708,1662555577.7658546,1662555577.7657235,765723,560
8147,16384,wf_9210,9345,1662555577.7731225,1662555577.7729914,772991,448
4829,16384,wf_9211,6027,1662555577.7763662,1662555577.776235,776235,696
2322,16384,wf_9212,3520,1662555577.7798665,1662555577.7797353,779735,1240
8736,16384,wf_9213,9934,1662555577.8442845,1662555577.8441534,844153,752
2892,16384,wf_9214,4090,1662555577.8600051,1662555577.859874,859874,432
12452,16384,wf_9215,13650,1662555577.864964,1662555577.8648329,864832,440
9266,16384,wf_9216,10464,1662555577.8684857,1662555577.8683546,868354,576
5660,16384,wf_9217,6858,1662555577.8722274,1662555577.8720963,872096,552
13089,16384,wf_9218,14287,1662555577.8876584,1662555577.8875272,887527,648
6354,16384,wf_9219,7552,1662555577.9258268,1662555577.9256957,925695,744
23,16384,wf_9220,1221,1662555577.9530969,1662555577.9529657,952965,648
8890,16384,wf_9221,10088,1662555577.9591649,1662555577.9590337,959033,816
14100,16384,wf_9222,15298,1662555577.973161,1662555577.9730299,973029,536
13504,16384,wf_9223,14702,1662555577.983062,1662555577.982931,982930,688
10794,16384,wf_9224,11992,1662555577.9904265,1662555577.9902954,990295,520
1755,16384,wf_9225,2953,1662555578.0034833,1662555578.0033522,3352,512
14643,16384,wf_9226,15841,1662555578.0099854,1662555578.0098543,9854,752
10209,16384,wf_9227,11407,1662555578.035462,1662555578.0353308,35330,752
9061,16384,wf_9228,10259,1662555578.0656235,1662555578.0654924,65492,664
11044,16384,wf_9229,12242,1662555578.0958312,1662555578.0957,95699,744
2823,16384,wf_9230,4021,1662555578.1052272,1662555578.105096,105096,512
12565,16384,wf_9231,13763,1662555578.1111321,1662555578.111001,111001,984
14966,16384,wf_9233,16164,1662555578.135798,1662555578.1356668,135666,544
9100,16384,wf_9234,10298,1662555578.1471798,1662555578.1470487,147048,1024
14149,16384,wf_9235,15347,1662555578.1617975,1662555578.1616664,161666,784
6227,16384,wf_9236,7425,1662555578.1750164,1662555578.1748853,174885,712
6197,16384,wf_9237,7395,1662555578.18387,1662555578.183739,183738,744
1974,16384,wf_9238,3172,1662555578.1889184,1662555578.1887872,188787,1408
7236,16384,wf_9239,8434,1662555578.2219918,1662555578.2218606,221860,832
8836,16384,wf_9240,10034,1662555578.2258859,1662555578.2257547,225754,520
3916,16384,wf_9241,5114,1662555578.2352839,1662555578.2351527,235152,736
8386,16384,wf_9242,9584,1662555578.2390866,1662555578.2389555,238955,528
11971,16384,wf_9243,13169,1662555578.2429364,1662555578.2428052,242805,728
5094,16384,wf_9244,6292,1662555578.2579958,1662555578.2578647,257864,480
8196,16384,wf_9245,9394,1662555578.2641275,1662555578.2639964,263996,424
9895,16384,wf_9246,11093,1662555578.270758,1662555578.2706268,270626,520
6260,16384,wf_9247,7458,1662555578.2778978,1662555578.2777667,277766,1080
7081,16384,wf_9248,8279,1662555578.2901702,1662555578.290039,290039,568
13643,16384,wf_9249,14841,1662555578.2955306,1662555578.2953994,295399,472
8689,16384,wf_9250,9887,1662555578.3010902,1662555578.300959,300958,1352
3965,16384,wf_9251,5163,1662555578.3228822,1662555578.322751,322751,408
2515,16384,wf_9252,3713,1662555578.3292456,1662555578.3291144,329114,968
8340,16384,wf_9253,9538,1662555578.3325324,1662555578.3324013,332401,688
2270,16384,wf_9254,3468,1662555578.338783,1662555578.338652,338651,656
758,16384,wf_9255,1956,1662555578.350785,1662555578.350654,350653,616
10682,16384,wf_9256,11880,1662555578.3688803,1662555578.3687491,368749,512
9034,16384,wf_9257,10232,1662555578.3722389,1662555578.3721077,372107,488
5379,16384,wf_9258,6577,1662555578.376058,1662555578.375927,375927,584
6012,16384,wf_9259,7210,1662555578.3844304,1662555578.3842993,384299,672
1661,16384,wf_9260,2859,1662555578.3981903,1662555578.3980591,398059,608
542,16384,wf_9261,1740,1662555578.4050736,1662555578.4049425,404942,1016
13226,16384,wf_9262,14424,1662555578.4309595,1662555578.4308283,430828,560
4618,16384,wf_9263,5816,1662555578.4469612,1662555578.44683,446830,672
327,16384,wf_9264,1525,1662555578.4548316,1662555578.4547005,454700,496
2880,16384,wf_9265,4078,1662555578.459647,1662555578.4595158,459515,760
12089,16384,wf_9266,13287,1662555578.4695182,1662555578.469387,469387,944
8693,16384,wf_9267,9891,1662555578.4914837,1662555578.4913526,491352,456
4704,16384,wf_9268,5902,1662555578.4983876,1662555578.4982564,498256,632
6191,16384,wf_9269,7389,1662555578.5024016,1662555578.5022705,502270,1000
8976,16384,wf_9270,10174,1662555578.5175128,1662555578.5173817,517381,496
7604,16384,wf_9271,8802,1662555578.5220332,1662555578.521902,521902,560
2644,16384,wf_9272,3842,1662555578.5494936,1662555578.5493624,549362,432
162,16384,wf_9273,1360,1662555578.5690937,1662555578.5689626,568962,640
2415,16384,wf_9274,3613,1662555578.5783446,1662555578.5782135,578213,784
13709,16384,wf_9275,14907,1662555578.5992067,1662555578.5990756,599075,912
9131,16384,wf_9276,10329,1662555578.638143,1662555578.638012,638012,544
15365,16384,wf_9277,179,1662555578.659215,1662555578.6590838,659083,1024
3158,16384,wf_9278,4356,1662555578.66537,1662555578.6652389,665238,720
4418,16384,wf_9279,5616,1662555578.6957507,1662555578.6956196,695619,672
10212,16384,wf_9280,11410,1662555578.7098799,1662555578.7097487,709748,592
1650,16384,wf_9281,2848,1662555578.734134,1662555578.7340028,734002,640
4750,16384,wf_9282,5948,1662555578.745506,1662555578.745375,745374,624
3551,16384,wf_9283,4749,1662555578.753515,1662555578.7533839,753383,912
7376,16384,wf_9284,8574,1662555578.7627888,1662555578.7626576,762657,1184
15036,16384,wf_9285,16234,1662555578.7676287,1662555578.7674975,767497,560
3360,16384,wf_9286,4558,1662555578.7713115,1662555578.7711804,771180,640
8630,16384,wf_9287,9828,1662555578.80154,1662555578.8014088,801408,640
8206,16384,wf_9288,9404,1662555578.808451,1662555578.8083198,808319,464
5591,16384,wf_9289,6789,1662555578.8288083,1662555578.8286772,828677,592
12309,16384,wf_9290,13507,1662555578.8463495,1662555578.8462183,846218,640
460,16384,wf_9291,1658,1662555578.870819,1662555578.870688,870688,656
7097,16384,wf_9292,8295,1662555578.91668,1662555578.916549,916548,520
1679,16384,wf_9293,2877,1662555578.9427454,1662555578.9426143,942614,848
7925,16384,wf_9294,9123,1662555578.9520411,1662555578.95191,951910,616
5236,16384,wf_9295,6434,1662555578.9603763,1662555578.9602451,960245,464
12620,16384,wf_9296,13818,1662555578.966143,1662555578.9660118,966011,568
6342,16384,wf_9297,7540,1662555578.9855309,1662555578.9853997,985399,600
5485,16384,wf_9298,6683,1662555578.991361,1662555578.9912298,991229,656
13559,16384,wf_9299,14757,1662555579.0008047,1662555579.0006735,673,656
15585,16384,wf_9301,399,1662555579.0228624,1662555579.0227313,22731,496
15510,16384,wf_9302,324,1662555579.0269737,1662555579.0268426,26842,1776
6889,16384,wf_9303,8087,1662555579.0354295,1662555579.0352983,35298,544
9896,16384,wf_9304,11094,1662555579.0415766,1662555579.0414455,41445,696
9732,16384,wf_9305,10930,1662555579.0541272,1662555579.053996,53996,584
5213,16384,wf_9306,6411,1662555579.0738468,1662555579.0737157,73715,1440
10209,16384,wf_9307,11407,1662555579.0833967,1662555579.0832655,83265,784
16188,16384,wf_9308,1002,1662555579.09413,1662555579.093999,93999,1304
5363,16384,wf_9309,6561,1662555579.136595,1662555579.1364639,136463,1128
16177,16384,wf_9310,991,1662555579.1447551,1662555579.144624,144624,504
5341,16384,wf_9311,6539,1662555579.154439,1662555579.1543078,154307,768
4634,16384,wf_9312,5832,1662555579.186462,1662555579.1863308,186330,752
11998,16384,wf_9313,13196,1662555579.200733,1662555579.2006018,200601,512
6840,16384,wf_9314,8038,1662555579.232751,1662555579.2326198,232619,592
10024,16384,wf_9315,11222,1662555579.251453,1662555579.2513218,251321,576
7778,16384,wf_9316,8976,1662555579.2649999,1662555579.2648687,264868,472
11969,16384,wf_9317,13167,1662555579.2855036,1662555579.2853725,285372,496
9269,16384,wf_9318,10467,1662555579.2923493,1662555579.2922182,292218,632
12843,16384,wf_9319,14041,1662555579.2963517,1662555579.2962205,296220,872
10197,16384,wf_9320,11395,1662555579.303031,1662555579.3028998,302899,592
6258,16384,wf_9321,7456,1662555579.312138,1662555579.312007,312006,936
6672,16384,wf_9322,7870,1662555579.3245723,1662555579.3244412,324441,872
8375,16384,wf_9323,9573,1662555579.3318837,1662555579.3317525,331752,448
1245,16384,wf_9324,2443,1662555579.3636816,1662555579.3635504,363550,712
12898,16384,wf_9325,14096,1662555579.3671324,1662555579.3670013,367001,592
9605,16384,wf_9326,10803,1662555579.372627,1662555579.372496,372495,544
4821,16384,wf_9327,6019,1662555579.3808134,1662555579.3806822,380682,704
14146,16384,wf_9328,15344,1662555579.3868632,1662555579.386732,386732,984
1499,16384,wf_9329,2697,1662555579.4033542,1662555579.403223,403223,504
5229,16384,wf_9330,6427,1662555579.4145825,1662555579.4144514,414451,776
2922,16384,wf_9331,4120,1662555579.4244876,1662555579.4243565,424356,552
1786,16384,wf_9332,2984,1662555579.4301734,1662555579.4300423,430042,696
4364,16384,wf_9333,5562,1662555579.4486196,1662555579.4484885,448488,896
14130,16384,wf_9334,15328,1662555579.4548812,1662555579.45475,454749,688
3473,16384,wf_9335,4671,1662555579.4773927,1662555579.4772615,477261,1032
5435,16384,wf_9336,6633,1662555579.498459,1662555579.498328,498327,776
7366,16384,wf_9337,8564,1662555579.5184886,1662555579.5183575,518357,448
433,16384,wf_9338,1631,1662555579.5436368,1662555579.5435057,543505,1016
5238,16384,wf_9339,6436,1662555579.5473013,1662555579.5471702,547170,1016
740,16384,wf_9340,1938,1662555579.5506878,1662555579.5505567,550556,656
6238,16384,wf_9341,7436,1662555579.5571294,1662555579.5569983,556998,720
3363,16384,wf_9342,4561,1662555579.5604231,1662555579.560292,560291,544
16374,16384,wf_9343,1188,1662555579.5679905,1662555579.5678594,567859,584
12680,16384,wf_9344,13878,1662555579.598178,1662555579.5980468,598046,800
10075,16384,wf_9345,11273,1662555579.6026964,1662555579.6025653,602565,488
1537,16384,wf_9346,2735,1662555579.6203246,1662555579.6201935,620193,928
9460,16384,wf_9347,10658,1662555579.6330473,1662555579.6329162,632916,696
6935,16384,wf_9348,8133,1662555579.6546388,1662555579.6545076,654507,936
11449,16384,wf_9349,12647,1662555579.661434,1662555579.6613028,661302,640
3139,16384,wf_9350,4337,1662555579.6730034,1662555579.6728723,672872,520
3372,16384,wf_9351,4570,1662555579.6819892,1662555579.681858,681858,1176
12357,16384,wf_9352,13555,1662555579.6861796,1662555579.6860485,686048,648
14470,16384,wf_9353,15668,1662555579.6933923,1662555579.6932611,693261,552
9960,16384,wf_9354,11158,1662555579.7055051,1662555579.705374,705374,632
13366,16384,wf_9355,14564,1662555579.7222388,1662555579.7221076,722107,488
3529,16384,wf_9356,4727,1662555579.7264233,1662555579.7262921,726292,744
14887,16384,wf_9357,16085,1662555579.7300715,1662555579.7299404,729940,680
12115,16384,wf_9359,13313,1662555579.7514834,1662555579.7513523,751352,952
7950,16384,wf_9361,9148,1662555579.7981176,1662555579.7979865,797986,840
7855,16384,wf_9362,9053,1662555579.8045983,1662555579.8044672,804467,600
5666,16384,wf_9363,6864,1662555579.8185441,1662555579.818413,818413,624
3910,16384,wf_9365,5108,1662555579.839208,1662555579.8390768,839076,928
8745,16384,wf_9366,9943,1662555579.8502944,1662555579.8501632,850163,976
2019,16384,wf_9367,3217,1662555579.8584304,1662555579.8582993,858299,504
12998,16384,wf_9368,14196,1662555579.9032617,1662555579.9031305,903130,656
7827,16384,wf_9369,9025,1662555579.925573,1662555579.925442,925442,888
14845,16384,wf_9370,16043,1662555579.9351583,1662555579.9350271,935027,920
11455,16384,wf_9371,12653,1662555579.946745,1662555579.9466138,946613,864
15314,16384,wf_9372,128,1662555579.9530103,1662555579.9528792,952879,1120
1932,16384,wf_9373,3130,1662555579.959511,1662555579.95938,959379,848
8442,16384,wf_9374,9640,1662555579.9713953,1662555579.9712641,971264,832
13181,16384,wf_9375,14379,1662555579.983028,1662555579.9828968,982896,680
13343,16384,wf_9376,14541,1662555579.9980614,1662555579.9979303,997930,3160
13427,16384,wf_9377,14625,1662555580.0037372,1662555580.003606,3605,584
9131,16384,wf_9378,10329,1662555580.0081558,1662555580.0080247,8024,432
10612,16384,wf_9379,11810,1662555580.0170348,1662555580.0169036,16903,768
2461,16384,wf_9380,3659,1662555580.020537,1662555580.0204058,20405,528
2461,16384,wf_9380,3659,1662555580.020537,1662555580.0204058,20405,528
16126,16384,wf_9381,940,1662555580.0371556,1662555580.0370245,37024,544
6725,16384,wf_9382,7923,1662555580.0429168,1662555580.0427856,42785,616
6955,16384,wf_9383,8153,1662555580.0659335,1662555580.0658023,65802,1008
13133,16384,wf_9384,14331,1662555580.0732794,1662555580.0731483,73148,944
1368,16384,wf_9385,2566,1662555580.100287,1662555580.1001558,100155,720
8785,16384,wf_9386,9983,1662555580.1116445,1662555580.1115134,111513,512
1092,16384,wf_9387,2290,1662555580.1277812,1662555580.12765,127650,4096
4922,16384,wf_9388,6120,1662555580.1357188,1662555580.1355877,135587,544
7141,16384,wf_9389,8339,1662555580.1487975,1662555580.1486664,148666,720
8219,16384,wf_9390,9417,1662555580.157105,1662555580.1569738,156973,784
11073,16384,wf_9391,12271,1662555580.1682987,1662555580.1681676,168167,1392
1383,16384,wf_9392,2581,1662555580.1816692,1662555580.181538,181538,1072
6663,16384,wf_9393,7861,1662555580.1917307,1662555580.1915996,191599,520
4388,16384,wf_9394,5586,1662555580.1961293,1662555580.1959982,195998,640
1138,16384,wf_9395,2336,1662555580.2007887,1662555580.2006576,200657,768
14479,16384,wf_9396,15677,1662555580.2181427,1662555580.2180116,218011,3728
5703,16384,wf_9397,6901,1662555580.2247891,1662555580.224658,224658,768
14414,16384,wf_9398,15612,1662555580.2545598,1662555580.2544286,254428,448
2589,16384,wf_9399,3787,1662555580.2700152,1662555580.269884,269884,576
7095,16384,wf_9400,8293,1662555580.2732232,1662555580.273092,273091,568
13573,16384,wf_9401,14771,1662555580.2856252,1662555580.285494,285494,968
4046,16384,wf_9402,5244,1662555580.2955937,1662555580.2954626,295462,608
9162,16384,wf_9403,10360,1662555580.3094714,1662555580.3093402,309340,536
6272,16384,wf_9404,7470,1662555580.318279,1662555580.318148,318147,704
5565,16384,wf_9405,6763,1662555580.3311646,1662555580.3310335,331033,912
8145,16384,wf_9406,9343,1662555580.3603535,1662555580.3602223,360222,936
3358,16384,wf_9407,4556,1662555580.3769882,1662555580.376857,376857,576
8489,16384,wf_9408,9687,1662555580.386363,1662555580.386232,386231,440
825,16384,wf_9409,2023,1662555580.397496,1662555580.3973649,397364,632
5376,16384,wf_9410,6574,1662555580.400995,1662555580.400864,400863,608
3941,16384,wf_9411,5139,1662555580.4121795,1662555580.4120483,412048,480
16229,16384,wf_9412,1043,1662555580.420656,1662555580.4205248,420524,584
2200,16384,wf_9413,3398,1662555580.4288933,1662555580.4287622,428762,704
15938,16384,wf_9414,752,1662555580.457885,1662555580.457754,457753,424
1631,16384,wf_9415,2829,1662555580.476408,1662555580.4762769,476276,672
522,16384,wf_9416,1720,1662555580.490599,1662555580.4904678,490467,832
3572,16384,wf_9417,4770,1662555580.4988377,1662555580.4987066,498706,632
7497,16384,wf_9418,8695,1662555580.509957,1662555580.509826,509825,632
11755,16384,wf_9419,12953,1662555580.525676,1662555580.525545,525544,640
3189,16384,wf_9421,4387,1662555580.537973,1662555580.5378418,537841,432
8722,16384,wf_9422,9920,1662555580.5493422,1662555580.549211,549211,472
346,16384,wf_9423,1544,1662555580.5544264,1662555580.5542953,554295,560
7063,16384,wf_9424,8261,1662555580.5841458,1662555580.5840147,584014,600
10854,16384,wf_9425,12052,1662555580.591715,1662555580.591584,591583,816
9692,16384,wf_9426,10890,1662555580.604747,1662555580.604616,604615,784
5757,16384,wf_9427,6955,1662555580.6269538,1662555580.6268227,626822,1064
2893,16384,wf_9428,4091,1662555580.6357734,1662555580.6356423,635642,520
13623,16384,wf_9429,14821,1662555580.6407323,1662555580.6406012,640601,720
13623,16384,wf_9429,14821,1662555580.6407323,1662555580.6406012,640601,720
9375,16384,wf_9430,10573,1662555580.6456623,1662555580.6455312,645531,1016
8695,16384,wf_9431,9893,1662555580.6521804,1662555580.6520493,652049,808
8555,16384,wf_9432,9753,1662555580.657243,1662555580.657112,657111,976
9004,16384,wf_9433,10202,1662555580.6625948,1662555580.6624637,662463,960
10667,16384,wf_9434,11865,1662555580.684854,1662555580.684723,684722,800
14747,16384,wf_9436,15945,1662555580.7073314,1662555580.7072003,707200,560
14483,16384,wf_9437,15681,1662555580.743164,1662555580.743033,743033,1456
15168,16384,wf_9439,16366,1662555580.7568197,1662555580.7566886,756688,568
3595,16384,wf_9441,4793,1662555580.7688708,1662555580.7687397,768739,544
7897,16384,wf_9442,9095,1662555580.775222,1662555580.775091,775090,960
3268,16384,wf_9443,4466,1662555580.7852206,1662555580.7850895,785089,680
782,16384,wf_9444,1980,1662555580.7891662,1662555580.789035,789035,544
3641,16384,wf_9445,4839,1662555580.7929304,1662555580.7927992,792799,808
3641,16384,wf_9445,4839,1662555580.7929304,1662555580.7927992,792799,808
7595,16384,wf_9446,8793,1662555580.7993948,1662555580.7992637,799263,976
5827,16384,wf_9447,7025,1662555580.806403,1662555580.8062718,806271,680
9614,16384,wf_9448,10812,1662555580.8238058,1662555580.8236747,823674,680
3661,16384,wf_9449,4859,1662555580.828933,1662555580.8288019,828801,1152
3661,16384,wf_9449,4859,1662555580.828933,1662555580.8288019,828801,1152
9884,16384,wf_9450,11082,1662555580.8322446,1662555580.8321135,832113,424
5867,16384,wf_9451,7065,1662555580.8422,1662555580.842069,842068,768
7235,16384,wf_9452,8433,1662555580.865247,1662555580.865116,865115,528
11208,16384,wf_9453,12406,1662555580.8770368,1662555580.8769057,876905,576
8064,16384,wf_9454,9262,1662555580.8893554,1662555580.8892243,889224,1000
9875,16384,wf_9455,11073,1662555580.8940067,1662555580.8938756,893875,488
4348,16384,wf_9456,5546,1662555580.9033632,1662555580.903232,903232,792
1577,16384,wf_9457,2775,1662555580.9100945,1662555580.9099634,909963,976
2434,16384,wf_9458,3632,1662555580.9299293,1662555580.9297981,929798,888
15030,16384,wf_9459,16228,1662555580.939393,1662555580.939262,939261,1096
3296,16384,wf_9460,4494,1662555580.9458852,1662555580.945754,945753,784
2685,16384,wf_9461,3883,1662555580.9527438,1662555580.9526126,952612,608
15196,16384,wf_9462,10,1662555580.9596283,1662555580.9594972,959497,768
12233,16384,wf_9463,13431,1662555580.9727821,1662555580.972651,972651,752
14331,16384,wf_9464,15529,1662555580.9896562,1662555580.989525,989525,504
8211,16384,wf_9465,9409,1662555581.0018463,1662555581.0017152,1715,472
2326,16384,wf_9466,3524,1662555581.0102737,1662555581.0101426,10142,760
15685,16384,wf_9467,499,1662555581.0251021,1662555581.024971,24971,808
1714,16384,wf_9468,2912,1662555581.0310812,1662555581.03095,30949,560
7552,16384,wf_9470,8750,1662555581.0416384,1662555581.0415072,41507,656
8605,16384,wf_9471,9803,1662555581.0533586,1662555581.0532274,53227,744
11891,16384,wf_9472,13089,1662555581.070381,1662555581.0702498,70249,696
3465,16384,wf_9473,4663,1662555581.0820444,1662555581.0819132,81913,440
15920,16384,wf_9474,734,1662555581.085209,1662555581.0850778,85077,656
5048,16384,wf_9475,6246,1662555581.0893087,1662555581.0891776,89177,552
1889,16384,wf_9476,3087,1662555581.0937486,1662555581.0936174,93617,792
1680,16384,wf_9477,2878,1662555581.0972433,1662555581.0971122,97112,440
3997,16384,wf_9478,5195,1662555581.1062658,1662555581.1061347,106134,520
7122,16384,wf_9479,8320,1662555581.1166747,1662555581.1165435,116543,568
11177,16384,wf_9481,12375,1662555581.1416512,1662555581.14152,141520,592
13748,16384,wf_9482,14946,1662555581.1642895,1662555581.1641583,164158,664
13748,16384,wf_9482,14946,1662555581.1642895,1662555581.1641583,164158,664
2920,16384,wf_9483,4118,1662555581.1759384,1662555581.1758072,175807,488
1563,16384,wf_9484,2761,1662555581.1982918,1662555581.1981606,198160,1024
14019,16384,wf_9485,15217,1662555581.2063217,1662555581.2061906,206190,616
7184,16384,wf_9486,8382,1662555581.2153542,1662555581.215223,215223,472
14091,16384,wf_9487,15289,1662555581.2234392,1662555581.223308,223308,664
15350,16384,wf_9488,164,1662555581.2336593,1662555581.2335281,233528,560
3593,16384,wf_9489,4791,1662555581.2374797,1662555581.2373486,237348,3240
7741,16384,wf_9490,8939,1662555581.2487853,1662555581.2486541,248654,424
1525,16384,wf_9491,2723,1662555581.2673929,1662555581.2672617,267261,1104
13988,16384,wf_9492,15186,1662555581.2730765,1662555581.2729454,272945,496
12117,16384,wf_9493,13315,1662555581.281053,1662555581.280922,280921,744
534,16384,wf_9494,1732,1662555581.3266568,1662555581.3265257,326525,672
14664,16384,wf_9495,15862,1662555581.3493838,1662555581.3492527,349252,728
10310,16384,wf_9496,11508,1662555581.3604372,1662555581.360306,360306,616
7604,16384,wf_9497,8802,1662555581.367799,1662555581.367668,367667,696
13224,16384,wf_9498,14422,1662555581.3797283,1662555581.3795972,379597,560
2226,16384,wf_9499,3424,1662555581.399124,1662555581.3989928,398992,416
15586,16384,wf_9500,400,1662555581.4024093,1662555581.4022782,402278,560
10132,16384,wf_9501,11330,1662555581.4086115,1662555581.4084804,408480,464
4263,16384,wf_9502,5461,1662555581.4135075,1662555581.4133763,413376,560
7722,16384,wf_9503,8920,1662555581.4268808,1662555581.4267497,426749,656
3809,16384,wf_9504,5007,1662555581.4327068,1662555581.4325757,432575,424
10971,16384,wf_9505,12169,1662555581.4367676,1662555581.4366364,436636,720
11432,16384,wf_9506,12630,1662555581.4474664,1662555581.4473352,447335,464
3620,16384,wf_9507,4818,1662555581.4545636,1662555581.4544325,454432,1504
10896,16384,wf_9508,12094,1662555581.4595249,1662555581.4593937,459393,664
6797,16384,wf_9509,7995,1662555581.4670541,1662555581.466923,466922,688
11275,16384,wf_9510,12473,1662555581.48812,1662555581.487989,487988,440
9493,16384,wf_9511,10691,1662555581.5011313,1662555581.5010002,501000,696
3681,16384,wf_9512,4879,1662555581.5115275,1662555581.5113964,511396,752
13560,16384,wf_9513,14758,1662555581.5253663,1662555581.5252352,525235,504
6423,16384,wf_9514,7621,1662555581.5287924,1662555581.5286613,528661,664
13401,16384,wf_9515,14599,1662555581.5340667,1662555581.5339355,533935,696
11582,16384,wf_9516,12780,1662555581.5430298,1662555581.5428987,542898,488
1157,16384,wf_9517,2355,1662555581.547652,1662555581.5475209,547520,776
1604,16384,wf_9518,2802,1662555581.561109,1662555581.560978,560978,696
3223,16384,wf_9519,4421,1662555581.567399,1662555581.567268,567267,560
9733,16384,wf_9520,10931,1662555581.5806243,1662555581.5804932,580493,408
15592,16384,wf_9521,406,1662555581.5963268,1662555581.5961957,596195,760
1517,16384,wf_9522,2715,1662555581.609765,1662555581.609634,609634,688
4190,16384,wf_9523,5388,1662555581.6241486,1662555581.6240175,624017,480
7948,16384,wf_9524,9146,1662555581.635145,1662555581.6350138,635013,664
12749,16384,wf_9525,13947,1662555581.6478367,1662555581.6477056,647705,1424
10689,16384,wf_9526,11887,1662555581.674367,1662555581.6742358,674235,552
7722,16384,wf_9527,8920,1662555581.681504,1662555581.681373,681372,520
8552,16384,wf_9529,9750,1662555581.711174,1662555581.711043,711042,632
13834,16384,wf_9530,15032,1662555581.7596412,1662555581.75951,759509,664
15146,16384,wf_9531,16344,1662555581.7656105,1662555581.7654793,765479,656
4815,16384,wf_9532,6013,1662555581.773726,1662555581.7735949,773594,448
6420,16384,wf_9533,7618,1662555581.78017,1662555581.7800388,780038,504
10809,16384,wf_9534,12007,1662555581.8020153,1662555581.8018842,801884,480
14060,16384,wf_9535,15258,1662555581.8253539,1662555581.8252227,825222,976
14390,16384,wf_9536,15588,1662555581.8323317,1662555581.8322005,832200,472
6976,16384,wf_9537,8174,1662555581.8384101,1662555581.838279,838278,776
6574,16384,wf_9538,7772,1662555581.8452861,1662555581.845155,845154,568
937,16384,wf_9539,2135,1662555581.852347,1662555581.8522158,852215,552
1421,16384,wf_9540,2619,1662555581.8635533,1662555581.8634222,863422,952
15003,16384,wf_9541,16201,1662555581.8847249,1662555581.8845937,884593,896
1371,16384,wf_9542,2569,1662555581.896334,1662555581.8962028,896202,648
3424,16384,wf_9543,4622,1662555581.8995426,1662555581.8994114,899411,840
8946,16384,wf_9544,10144,1662555581.916101,1662555581.9159698,915969,664
4661,16384,wf_9545,5859,1662555581.9455116,1662555581.9453804,945380,592
15088,16384,wf_9546,16286,1662555581.9581304,1662555581.9579992,957999,600
11137,16384,wf_9547,12335,1662555581.9691846,1662555581.9690535,969053,496
